20260317 104400;6740.75;6742.25;6740.25;6741.75;282
20260317 104500;6742.25;6743.5;6741.5;6742.25;321
20260317 104600;6742.25;6743.75;6742.25;6743.5;443
20260317 104700;6743.5;6743.75;6743;6743.5;261
20260317 104800;6743.5;6744.5;6743.25;6743.75;518
20260317 104900;6743.75;6744.5;6743;6743.75;379
20260317 105000;6743.75;6744;6743.5;6743.75;247
20260317 105100;6743.75;6744;6740.75;6741;582
20260317 105200;6741;6742;6740.75;6742;445
20260317 105300;6741.75;6741.75;6741;6741.5;299
20260317 105400;6741.25;6743;6741.25;6743;370
20260317 105500;6742.75;6743.75;6742.5;6742.5;267
20260317 105600;6742.5;6742.75;6741.25;6742;323
20260317 105700;6742.5;6745.25;6742.5;6744.75;444
20260317 105800;6744.75;6745.75;6744.75;6745.5;336
20260317 105900;6745.75;6746;6745;6745.5;290
20260317 110000;6745.5;6746.5;6745;6746.25;362
20260317 110100;6746;6746.25;6745;6745.75;580
20260317 110200;6746;6748.25;6746;6746.5;594
20260317 110300;6746.75;6747.5;6746.25;6747.25;159
20260317 110400;6747.25;6748;6746.5;6747.25;274
20260317 110500;6747.25;6747.75;6745.25;6747.5;601
20260317 110600;6748;6749.75;6747.75;6748.5;701
20260317 110700;6748.5;6748.5;6745.25;6746.75;1232
20260317 110800;6746.75;6748.25;6746.5;6747.75;406
20260317 110900;6748;6748.75;6747.75;6748.5;383
20260317 111000;6748.5;6749.25;6747.75;6748.75;732
20260317 111100;6748.75;6749.25;6748.5;6749.25;260
20260317 111200;6749;6749.75;6748.25;6748.25;469
20260317 111300;6748.25;6748.25;6747;6747.75;431
20260317 111400;6747.5;6747.75;6743.5;6743.5;1087
20260317 111500;6744;6745;6743.5;6744.75;676
20260317 111600;6744.75;6745.25;6744;6744.75;468
20260317 111700;6744.75;6745.75;6744.25;6744.5;441
20260317 111800;6744.5;6744.5;6743.75;6744.25;237
20260317 111900;6744.25;6745.25;6744;6744.5;234
20260317 112000;6744.5;6745;6742.75;6743.5;377
20260317 112100;6743.75;6745.75;6743;6745.5;332
20260317 112200;6745.25;6746.25;6744.5;6746;313
20260317 112300;6746.25;6746.75;6746;6746.5;228
20260317 112400;6746.5;6749.75;6745.75;6749.25;703
20260317 112500;6749.25;6749.5;6748.5;6749;305
20260317 112600;6749.25;6751.25;6749.25;6750.5;1114
20260317 112700;6750.25;6750.75;6749.25;6750.25;411
20260317 112800;6750.25;6750.25;6749;6749.5;558
20260317 112900;6749.25;6749.75;6748;6749;428
20260317 113000;6748.75;6748.75;6747.5;6748;317
20260317 113100;6748;6748.25;6745.25;6745.5;719
20260317 113200;6745.5;6747;6745.5;6746.25;319
20260317 113300;6746.25;6747.5;6745.5;6747.25;545
20260317 113400;6747;6747.75;6746.75;6746.75;134
20260317 113500;6747;6747.5;6745.75;6746;374
20260317 113600;6746;6749.75;6745.25;6749.5;671
20260317 113700;6749.75;6750.75;6748;6749;737
20260317 113800;6749;6750;6748.75;6748.75;396
20260317 113900;6748.75;6750.5;6748.25;6750.5;1485
20260317 114000;6750.5;6751;6748.5;6749.25;678
20260317 114100;6749;6751;6748.75;6750.75;780
20260317 114200;6750.75;6751;6748.25;6748.75;1161
20260317 114300;6749;6751.25;6749;6750;543
20260317 114400;6749.75;6750;6748.75;6749.75;407
20260317 114500;6749.75;6750;6748.75;6749;237
20260317 114600;6748.75;6750.25;6748.75;6750;490
20260317 114700;6750.25;6750.25;6748.25;6749.75;548
20260317 114800;6749.5;6749.75;6748.5;6749.5;270
20260317 114900;6749.75;6750;6748.75;6749;605
20260317 115000;6748.75;6748.75;6746.75;6747;920
20260317 115100;6747;6747.75;6746.5;6746.75;357
20260317 115200;6746.75;6747.75;6746.25;6746.75;474
20260317 115300;6746.75;6746.75;6744.75;6745.25;541
20260317 115400;6745.5;6745.5;6742.25;6742.5;780
20260317 115500;6742.5;6743;6741.5;6742.25;900
20260317 115600;6742.5;6743.5;6742;6743.25;649
20260317 115700;6743.25;6744.5;6742.5;6742.5;436
20260317 115800;6742.25;6743.5;6742.25;6743;410
20260317 115900;6743;6743.25;6742.5;6742.75;257
20260317 120000;6742.75;6743.5;6742;6742.5;455
20260317 120100;6742.5;6743.75;6742.25;6743.25;717
20260317 120200;6743.5;6744.5;6742.25;6743;644
20260317 120300;6743;6745.5;6742.5;6745;722
20260317 120400;6744.75;6746.75;6744.5;6746.5;526
20260317 120500;6746.5;6751;6746;6750.25;1044
20260317 120600;6750.25;6752.75;6750;6751.5;1276
20260317 120700;6751.25;6752.75;6750.75;6752.5;748
20260317 120800;6752.5;6753.5;6751.75;6752;1206
20260317 120900;6752;6755.5;6752;6754.75;1150
20260317 121000;6754.75;6757.75;6754.5;6757;1602
20260317 121100;6757;6758.75;6755.5;6758.75;1339
20260317 121200;6758.75;6759.5;6757.75;6758.75;1173
20260317 121300;6758.75;6759.5;6757.5;6758.75;782
20260317 121400;6758.75;6762;6758.75;6761.75;1135
20260317 121500;6761.75;6761.75;6759.5;6760.25;924
20260317 121600;6760.5;6760.75;6759.75;6760.75;382
20260317 121700;6760.5;6761.75;6759.75;6760;907
20260317 121800;6759.75;6760.75;6759.5;6760.25;493
20260317 121900;6760.25;6760.5;6758.75;6758.75;809
20260317 122000;6758.75;6761.5;6758.5;6761.5;892
20260317 122100;6761.25;6765.25;6760.75;6764;1422
20260317 122200;6764.25;6764.25;6762.75;6763;977
20260317 122300;6763;6765;6763;6764.75;659
20260317 122400;6764.5;6765.25;6764;6764.25;746
