Timestamp,Bid_Vol,Best_Bid,Ask_Vol,Best_Ask,Session_CVD,Imbalance,Mid_Price,Hour,Minute,Future_Price_60s,Target
2026-01-02 01:23:51-05:00,0,6925.5,0,6925.75,-73343.0,0,6925.625,1,23,6925.5,0
2026-01-02 01:23:52-05:00,21,6925.5,0,6925.75,-73343.0,21,6925.625,1,23,6925.375,0
2026-01-02 01:23:53-05:00,343,6925.5,454,6925.75,-73512.0,-111,6925.625,1,23,6924.625,0
2026-01-02 01:23:54-05:00,0,6925.5,111,6925.75,-73481.0,-111,6925.625,1,23,6925.375,0
2026-01-02 01:23:55-05:00,491,6925.5,1272,6925.5,-73177.0,-781,6925.5,1,23,6925.375,0
2026-01-02 01:23:56-05:00,0,6925.5,60,6925.5,-73183.0,-60,6925.5,1,23,6925.375,0
2026-01-02 01:23:57-05:00,0,6925.5,11,6925.5,-73183.0,-11,6925.5,1,23,6925.25,0
2026-01-02 01:23:58-05:00,0,6925.5,7,6925.5,-73183.0,-7,6925.5,1,23,6926.5,0
2026-01-02 01:23:59-05:00,55,6925.25,0,6925.5,-73238.0,55,6925.375,1,23,6925.5,0
2026-01-02 01:24:00-05:00,131,6925.25,196,6925.5,-73210.0,-65,6925.375,1,24,6925.375,0
2026-01-02 01:24:01-05:00,228,6925.25,186,6925.5,-73328.0,42,6925.375,1,24,6925.375,0
2026-01-02 01:24:02-05:00,159,6925.25,75,6925.5,-73333.0,84,6925.375,1,24,6925.375,0
2026-01-02 01:24:03-05:00,0,6925.25,0,6925.5,-73333.0,0,6925.375,1,24,6925.375,0
2026-01-02 01:24:04-05:00,162,6925.25,424,6925.5,-73139.0,-262,6925.375,1,24,6925.375,0
2026-01-02 01:24:05-05:00,409,6925.25,307,6925.5,-73017.0,102,6925.375,1,24,6925.375,0
2026-01-02 01:24:06-05:00,844,6925.5,477,6925.5,-73189.0,367,6925.5,1,24,6925.375,0
2026-01-02 01:24:07-05:00,159,6925.5,54,6925.75,-73195.0,105,6925.625,1,24,6925.375,0
2026-01-02 01:24:08-05:00,375,6925.5,141,6925.75,-73218.0,234,6925.625,1,24,6925.375,0
2026-01-02 01:24:09-05:00,409,6925.5,242,6925.5,-73283.0,167,6925.5,1,24,6925.375,0
2026-01-02 01:24:10-05:00,524,6925.5,634,6925.5,-73415.0,-110,6925.5,1,24,6925.375,0
2026-01-02 01:24:11-05:00,0,6925.5,0,6925.5,-73415.0,0,6925.5,1,24,6925.375,0
2026-01-02 01:24:12-05:00,0,6925.5,50,6925.75,-73365.0,-50,6925.625,1,24,6925.375,0
2026-01-02 01:24:13-05:00,0,6925.5,49,6925.75,-73365.0,-49,6925.625,1,24,6925.375,0
2026-01-02 01:24:14-05:00,696,6925.5,903,6925.5,-73124.0,-207,6925.5,1,24,6925.375,0
2026-01-02 01:24:15-05:00,0,6925.5,0,6925.5,-73124.0,0,6925.5,1,24,6925.375,0
2026-01-02 01:24:16-05:00,283,6925.5,0,6925.5,-73405.0,283,6925.5,1,24,6925.375,0
2026-01-02 01:24:17-05:00,414,6925.5,689,6925.75,-73362.0,-275,6925.625,1,24,6926.5,0
2026-01-02 01:24:18-05:00,0,6925.5,0,6925.75,-73362.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:19-05:00,0,6925.5,0,6925.75,-73362.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:20-05:00,82,6925.5,497,6925.75,-73344.0,-415,6925.625,1,24,6925.375,0
2026-01-02 01:24:21-05:00,0,6925.5,0,6925.75,-73344.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:22-05:00,0,6925.5,0,6925.75,-73344.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:23-05:00,0,6925.5,0,6925.75,-73344.0,0,6925.625,1,24,6924.375,0
2026-01-02 01:24:24-05:00,0,6925.5,0,6925.75,-73344.0,0,6925.625,1,24,6924.375,0
2026-01-02 01:24:25-05:00,205,6925.5,240,6925.75,-73292.0,-35,6925.625,1,24,6925.375,0
2026-01-02 01:24:26-05:00,0,6925.5,0,6925.75,-73292.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:27-05:00,0,6925.5,97,6925.75,-73243.0,-97,6925.625,1,24,6925.375,0
2026-01-02 01:24:28-05:00,0,6925.5,0,6925.75,-73243.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:29-05:00,0,6925.5,48,6925.75,-73243.0,-48,6925.625,1,24,6925.375,0
2026-01-02 01:24:30-05:00,0,6925.5,0,6925.75,-73243.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:31-05:00,215,6925.5,225,6925.75,-73302.0,-10,6925.625,1,24,6925.375,0
2026-01-02 01:24:32-05:00,35,6925.5,46,6925.75,-73256.0,-11,6925.625,1,24,6925.375,0
2026-01-02 01:24:33-05:00,0,6925.5,0,6925.75,-73256.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:34-05:00,0,6925.5,72,6926.75,-73184.0,-72,6926.125,1,24,6925.375,0
2026-01-02 01:24:35-05:00,0,6925.5,0,6926.75,-73184.0,0,6926.125,1,24,6925.375,0
2026-01-02 01:24:36-05:00,0,6925.5,0,6926.75,-73184.0,0,6926.125,1,24,6925.375,0
2026-01-02 01:24:37-05:00,0,6925.5,0,6926.75,-73184.0,0,6926.125,1,24,6925.375,0
2026-01-02 01:24:38-05:00,283,6925.5,158,6926.0,-73120.0,125,6925.75,1,24,6925.375,0
2026-01-02 01:24:39-05:00,64,6925.5,0,6926.0,-73110.0,64,6925.75,1,24,6925.375,0
2026-01-02 01:24:40-05:00,0,6925.5,0,6926.0,-73110.0,0,6925.75,1,24,6925.375,0
2026-01-02 01:24:41-05:00,0,6925.5,0,6926.0,-73110.0,0,6925.75,1,24,6925.375,0
2026-01-02 01:24:42-05:00,81,6925.5,0,6926.0,-73110.0,81,6925.75,1,24,6925.375,0
2026-01-02 01:24:43-05:00,72,6925.5,0,6926.0,-73110.0,72,6925.75,1,24,6925.375,0
2026-01-02 01:24:44-05:00,14,6925.5,47,6925.75,-73063.0,-33,6925.625,1,24,6925.375,0
2026-01-02 01:24:45-05:00,231,6925.5,448,6925.75,-73145.0,-217,6925.625,1,24,6925.375,0
2026-01-02 01:24:46-05:00,0,6925.5,0,6925.75,-73145.0,0,6925.625,1,24,6925.375,0
2026-01-02 01:24:47-05:00,189,6925.25,48,6925.75,-73032.0,141,6925.5,1,24,6925.375,0
2026-01-02 01:24:48-05:00,0,6925.25,47,6925.75,-73032.0,-47,6925.5,1,24,6925.375,0
2026-01-02 01:24:49-05:00,0,6925.25,0,6925.75,-73032.0,0,6925.5,1,24,6925.375,0
2026-01-02 01:24:50-05:00,0,6925.25,0,6925.75,-73032.0,0,6925.5,1,24,6925.375,0
2026-01-02 01:24:51-05:00,116,6925.25,0,6925.75,-73091.0,116,6925.5,1,24,6925.375,0
2026-01-02 01:24:52-05:00,509,6925.25,401,6925.5,-73004.0,108,6925.375,1,24,6925.375,0
2026-01-02 01:24:53-05:00,68,6923.75,0,6925.5,-73072.0,68,6924.625,1,24,6925.375,0
2026-01-02 01:24:54-05:00,170,6925.25,257,6925.5,-72941.0,-87,6925.375,1,24,6925.375,0
2026-01-02 01:24:55-05:00,97,6925.25,82,6925.5,-72932.0,15,6925.375,1,24,6925.375,0
2026-01-02 01:24:56-05:00,88,6925.25,318,6925.5,-72719.0,-230,6925.375,1,24,6925.375,0
2026-01-02 01:24:57-05:00,2974,6925.25,335,6925.25,-72979.0,2639,6925.25,1,24,6925.375,0
2026-01-02 01:24:58-05:00,937,6925.25,136,6927.75,-73182.0,801,6926.5,1,24,6925.375,0
2026-01-02 01:24:59-05:00,23,6925.25,274,6925.75,-73060.0,-251,6925.5,1,24,6925.375,0
2026-01-02 01:25:00-05:00,182,6925.25,363,6925.5,-72944.0,-181,6925.375,1,25,6925.375,0
2026-01-02 01:25:01-05:00,124,6925.25,295,6925.5,-72803.0,-171,6925.375,1,25,6925.375,0
2026-01-02 01:25:02-05:00,163,6925.25,285,6925.5,-72634.0,-122,6925.375,1,25,6925.375,0
2026-01-02 01:25:03-05:00,158,6925.25,439,6925.5,-72589.0,-281,6925.375,1,25,6925.5,0
2026-01-02 01:25:04-05:00,0,6925.25,0,6925.5,-72589.0,0,6925.375,1,25,6925.5,0
2026-01-02 01:25:05-05:00,74,6925.25,34,6925.5,-72590.0,40,6925.375,1,25,6925.625,0
2026-01-02 01:25:06-05:00,94,6925.25,110,6925.5,-72526.0,-16,6925.375,1,25,6925.625,0
2026-01-02 01:25:07-05:00,24,6925.25,0,6925.5,-72526.0,24,6925.375,1,25,6925.625,0
2026-01-02 01:25:08-05:00,587,6925.25,58,6925.5,-72570.0,529,6925.375,1,25,6925.625,0
2026-01-02 01:25:09-05:00,357,6925.25,131,6925.5,-72596.0,226,6925.375,1,25,6925.625,0
2026-01-02 01:25:10-05:00,0,6925.25,42,6925.5,-72596.0,-42,6925.375,1,25,6925.625,0
2026-01-02 01:25:11-05:00,244,6925.25,323,6925.5,-72492.0,-79,6925.375,1,25,6925.5,0
2026-01-02 01:25:12-05:00,115,6925.25,411,6925.5,-72372.0,-296,6925.375,1,25,6925.375,0
2026-01-02 01:25:13-05:00,0,6925.25,138,6925.5,-72372.0,-138,6925.375,1,25,6925.375,0
2026-01-02 01:25:14-05:00,0,6925.25,65,6925.5,-72372.0,-65,6925.375,1,25,6925.375,0
2026-01-02 01:25:15-05:00,57,6925.25,43,6925.5,-72348.0,14,6925.375,1,25,6925.375,0
2026-01-02 01:25:16-05:00,305,6925.25,360,6925.5,-72412.0,-55,6925.375,1,25,6925.375,0
2026-01-02 01:25:17-05:00,77,6925.25,63,6927.75,-72372.0,14,6926.5,1,25,6925.375,0
2026-01-02 01:25:18-05:00,24,6925.25,56,6925.5,-72339.0,-32,6925.375,1,25,6925.5,0
2026-01-02 01:25:19-05:00,209,6925.25,378,6925.5,-72204.0,-169,6925.375,1,25,6925.5,0
2026-01-02 01:25:20-05:00,0,6925.25,83,6925.5,-72167.0,-83,6925.375,1,25,6925.5,0
2026-01-02 01:25:21-05:00,23,6925.25,0,6925.5,-72190.0,23,6925.375,1,25,6925.625,0
2026-01-02 01:25:22-05:00,86,6925.25,0,6925.5,-72190.0,86,6925.375,1,25,6925.625,0
2026-01-02 01:25:23-05:00,89,6923.25,0,6925.5,-72279.0,89,6924.375,1,25,6925.625,0
2026-01-02 01:25:24-05:00,0,6923.25,0,6925.5,-72279.0,0,6924.375,1,25,6925.625,0
2026-01-02 01:25:25-05:00,26,6925.25,129,6925.5,-72266.0,-103,6925.375,1,25,6925.625,0
2026-01-02 01:25:26-05:00,64,6925.25,52,6925.5,-72305.0,12,6925.375,1,25,6925.625,0
2026-01-02 01:25:27-05:00,55,6925.25,22,6925.5,-72283.0,33,6925.375,1,25,6925.625,0
2026-01-02 01:25:28-05:00,41,6925.25,38,6925.5,-72324.0,3,6925.375,1,25,6925.625,0
2026-01-02 01:25:29-05:00,144,6925.25,42,6925.5,-72336.0,102,6925.375,1,25,6925.625,0
2026-01-02 01:25:30-05:00,0,6925.25,0,6925.5,-72336.0,0,6925.375,1,25,6925.625,0
2026-01-02 01:25:31-05:00,55,6925.25,0,6925.5,-72336.0,55,6925.375,1,25,6925.625,0
2026-01-02 01:25:32-05:00,150,6925.25,0,6925.5,-72383.0,150,6925.375,1,25,6925.625,0
2026-01-02 01:25:33-05:00,0,6925.25,0,6925.5,-72383.0,0,6925.375,1,25,6925.625,0
2026-01-02 01:25:34-05:00,31,6925.25,0,6925.5,-72383.0,31,6925.375,1,25,6925.625,0
2026-01-02 01:25:35-05:00,99,6925.25,23,6925.5,-72394.0,76,6925.375,1,25,6925.625,0
2026-01-02 01:25:36-05:00,244,6925.25,0,6925.5,-72479.0,244,6925.375,1,25,6925.625,0
2026-01-02 01:25:37-05:00,145,6925.25,105,6925.5,-72486.0,40,6925.375,1,25,6925.625,0
2026-01-02 01:25:38-05:00,134,6925.25,22,6925.5,-72518.0,112,6925.375,1,25,6925.625,0
2026-01-02 01:25:39-05:00,0,6925.25,0,6925.5,-72518.0,0,6925.375,1,25,6925.625,0
2026-01-02 01:25:40-05:00,0,6925.25,0,6925.5,-72518.0,0,6925.375,1,25,6925.625,0
2026-01-02 01:25:41-05:00,93,6925.25,0,6925.5,-72518.0,93,6925.375,1,25,6925.75,0
2026-01-02 01:25:42-05:00,277,6925.25,339,6925.5,-72657.0,-62,6925.375,1,25,6924.625,0
2026-01-02 01:25:43-05:00,0,6925.25,36,6925.5,-72657.0,-36,6925.375,1,25,6925.75,0
2026-01-02 01:25:44-05:00,0,6925.25,0,6925.5,-72657.0,0,6925.375,1,25,6925.75,0
2026-01-02 01:25:45-05:00,59,6925.25,108,6925.5,-72706.0,-49,6925.375,1,25,6925.75,0
2026-01-02 01:25:46-05:00,0,6925.25,19,6925.5,-72706.0,-19,6925.375,1,25,6925.75,0
2026-01-02 01:25:47-05:00,324,6925.25,129,6925.5,-72888.0,195,6925.375,1,25,6925.75,0
2026-01-02 01:25:48-05:00,0,6925.25,0,6925.5,-72888.0,0,6925.375,1,25,6925.75,0
2026-01-02 01:25:49-05:00,45,6925.25,38,6925.5,-72919.0,7,6925.375,1,25,6925.75,0
2026-01-02 01:25:50-05:00,222,6925.25,146,6925.5,-72925.0,76,6925.375,1,25,6925.75,0
2026-01-02 01:25:51-05:00,329,6925.25,166,6925.5,-72979.0,163,6925.375,1,25,6925.625,0
2026-01-02 01:25:52-05:00,168,6925.25,110,6925.5,-73017.0,58,6925.375,1,25,6925.625,0
2026-01-02 01:25:53-05:00,0,6925.25,0,6925.5,-73017.0,0,6925.375,1,25,6925.625,0
2026-01-02 01:25:54-05:00,0,6925.25,0,6925.5,-73017.0,0,6925.375,1,25,6925.625,0
2026-01-02 01:25:55-05:00,51,6925.25,0,6925.5,-73017.0,51,6925.375,1,25,6925.625,0
2026-01-02 01:25:56-05:00,0,6925.25,0,6925.5,-73017.0,0,6925.375,1,25,6924.5,0
2026-01-02 01:25:57-05:00,121,6925.25,46,6925.5,-73080.0,75,6925.375,1,25,6925.625,0
2026-01-02 01:25:58-05:00,0,6925.25,0,6925.5,-73080.0,0,6925.375,1,25,6925.625,0
2026-01-02 01:25:59-05:00,194,6925.25,143,6925.5,-73144.0,51,6925.375,1,25,6925.625,0
2026-01-02 01:26:00-05:00,0,6925.25,0,6925.5,-73144.0,0,6925.375,1,26,6925.625,0
2026-01-02 01:26:01-05:00,192,6925.25,0,6925.5,-73336.0,192,6925.375,1,26,6925.625,0
2026-01-02 01:26:02-05:00,35,6925.25,14,6925.5,-73357.0,21,6925.375,1,26,6925.625,0
2026-01-02 01:26:03-05:00,1111,6925.5,217,6925.5,-73820.0,894,6925.5,1,26,6925.625,0
2026-01-02 01:26:04-05:00,153,6925.5,0,6925.5,-73959.0,153,6925.5,1,26,6925.625,0
2026-01-02 01:26:05-05:00,115,6925.5,95,6925.75,-73971.0,20,6925.625,1,26,6925.5,0
2026-01-02 01:26:06-05:00,5,6925.5,135,6925.75,-73931.0,-130,6925.625,1,26,6925.625,0
2026-01-02 01:26:07-05:00,93,6925.5,0,6925.75,-74018.0,93,6925.625,1,26,6925.625,0
2026-01-02 01:26:08-05:00,195,6925.5,279,6925.75,-74018.0,-84,6925.625,1,26,6925.625,0
2026-01-02 01:26:09-05:00,19,6925.5,45,6925.75,-73973.0,-26,6925.625,1,26,6925.625,0
2026-01-02 01:26:10-05:00,47,6925.5,44,6925.75,-73951.0,3,6925.625,1,26,6925.625,0
2026-01-02 01:26:11-05:00,1057,6925.5,745,6925.5,-73889.0,312,6925.5,1,26,6925.625,0
2026-01-02 01:26:12-05:00,107,6925.25,328,6925.5,-73813.0,-221,6925.375,1,26,6925.625,0
2026-01-02 01:26:13-05:00,255,6925.25,192,6925.5,-73835.0,63,6925.375,1,26,6925.5,0
2026-01-02 01:26:14-05:00,83,6925.25,117,6925.5,-73762.0,-34,6925.375,1,26,6925.0,0
2026-01-02 01:26:15-05:00,0,6925.25,0,6925.5,-73762.0,0,6925.375,1,26,6925.375,0
2026-01-02 01:26:16-05:00,0,6925.25,0,6925.5,-73762.0,0,6925.375,1,26,6925.375,0
2026-01-02 01:26:17-05:00,306,6925.25,134,6925.5,-73742.0,172,6925.375,1,26,6925.5,0
2026-01-02 01:26:18-05:00,546,6925.5,357,6925.5,-73918.0,189,6925.5,1,26,6925.625,0
2026-01-02 01:26:19-05:00,547,6925.5,0,6925.5,-74136.0,547,6925.5,1,26,6925.625,0
2026-01-02 01:26:20-05:00,0,6925.5,0,6925.5,-74136.0,0,6925.5,1,26,6925.625,0
2026-01-02 01:26:21-05:00,0,6925.5,44,6925.75,-74092.0,-44,6925.625,1,26,6925.625,0
2026-01-02 01:26:22-05:00,3,6925.5,85,6925.75,-74094.0,-82,6925.625,1,26,6925.625,0
2026-01-02 01:26:23-05:00,27,6925.5,81,6925.75,-74053.0,-54,6925.625,1,26,6925.625,0
2026-01-02 01:26:24-05:00,10,6925.5,0,6925.75,-74063.0,10,6925.625,1,26,6925.625,0
2026-01-02 01:26:25-05:00,0,6925.5,0,6925.75,-74063.0,0,6925.625,1,26,6925.5,0
2026-01-02 01:26:26-05:00,264,6925.5,164,6925.75,-74128.0,100,6925.625,1,26,6925.5,0
2026-01-02 01:26:27-05:00,81,6925.5,0,6925.75,-74139.0,81,6925.625,1,26,6925.5,0
2026-01-02 01:26:28-05:00,0,6925.5,0,6925.75,-74139.0,0,6925.625,1,26,6925.5,0
2026-01-02 01:26:29-05:00,15,6925.5,39,6925.75,-74100.0,-24,6925.625,1,26,6925.5,0
2026-01-02 01:26:30-05:00,0,6925.5,0,6925.75,-74100.0,0,6925.625,1,26,6925.5,0
2026-01-02 01:26:31-05:00,0,6925.5,0,6925.75,-74100.0,0,6925.625,1,26,6925.625,0
2026-01-02 01:26:32-05:00,0,6925.5,0,6925.75,-74100.0,0,6925.625,1,26,6925.625,0
2026-01-02 01:26:33-05:00,0,6925.5,0,6925.75,-74100.0,0,6925.625,1,26,6925.5,0
2026-01-02 01:26:34-05:00,399,6925.5,145,6925.75,-74140.0,254,6925.625,1,26,6925.0,0
2026-01-02 01:26:35-05:00,139,6925.5,180,6925.75,-74169.0,-41,6925.625,1,26,6925.0,0
2026-01-02 01:26:36-05:00,34,6925.5,0,6925.75,-74203.0,34,6925.625,1,26,6925.0,0
2026-01-02 01:26:37-05:00,0,6925.5,0,6925.75,-74203.0,0,6925.625,1,26,6925.0,0
2026-01-02 01:26:38-05:00,354,6925.5,33,6925.75,-74326.0,321,6925.625,1,26,6925.25,0
2026-01-02 01:26:39-05:00,34,6925.5,0,6925.75,-74360.0,34,6925.625,1,26,6925.25,0
2026-01-02 01:26:40-05:00,0,6925.5,0,6925.75,-74360.0,0,6925.625,1,26,6925.0,0
2026-01-02 01:26:41-05:00,24,6925.5,157,6926.0,-74203.0,-133,6925.75,1,26,6925.0,0
2026-01-02 01:26:42-05:00,85,6923.25,0,6926.0,-74288.0,85,6924.625,1,26,6925.5,0
2026-01-02 01:26:43-05:00,118,6925.5,0,6926.0,-74368.0,118,6925.75,1,26,6925.625,0
2026-01-02 01:26:44-05:00,0,6925.5,0,6926.0,-74368.0,0,6925.75,1,26,6925.625,0
2026-01-02 01:26:45-05:00,0,6925.5,0,6926.0,-74368.0,0,6925.75,1,26,6925.625,0
2026-01-02 01:26:46-05:00,45,6925.5,0,6926.0,-74342.0,45,6925.75,1,26,6925.625,0
2026-01-02 01:26:47-05:00,0,6925.5,0,6926.0,-74342.0,0,6925.75,1,26,6925.625,0
2026-01-02 01:26:48-05:00,152,6925.5,0,6926.0,-74406.0,152,6925.75,1,26,6925.625,0
2026-01-02 01:26:49-05:00,0,6925.5,0,6926.0,-74406.0,0,6925.75,1,26,6925.625,0
2026-01-02 01:26:50-05:00,0,6925.5,0,6926.0,-74406.0,0,6925.75,1,26,6925.625,0
2026-01-02 01:26:51-05:00,293,6925.5,129,6925.75,-74479.0,164,6925.625,1,26,6925.625,0
2026-01-02 01:26:52-05:00,539,6925.5,32,6925.75,-74684.0,507,6925.625,1,26,6925.625,0
2026-01-02 01:26:53-05:00,46,6925.5,62,6925.75,-74710.0,-16,6925.625,1,26,6925.5,0
2026-01-02 01:26:54-05:00,0,6925.5,17,6925.75,-74710.0,-17,6925.625,1,26,6925.5,0
2026-01-02 01:26:55-05:00,0,6925.5,7,6925.75,-74710.0,-7,6925.625,1,26,6925.5,0
2026-01-02 01:26:56-05:00,180,6923.25,15,6925.75,-74883.0,165,6924.5,1,26,6925.5,0
2026-01-02 01:26:57-05:00,44,6925.5,13,6925.75,-74914.0,31,6925.625,1,26,6925.5,0
2026-01-02 01:26:58-05:00,0,6925.5,0,6925.75,-74914.0,0,6925.625,1,26,6925.5,0
2026-01-02 01:26:59-05:00,0,6925.5,71,6925.75,-74914.0,-71,6925.625,1,26,6925.375,0
2026-01-02 01:27:00-05:00,39,6925.5,106,6925.75,-74931.0,-67,6925.625,1,27,6925.625,0
2026-01-02 01:27:01-05:00,126,6925.5,148,6925.75,-75035.0,-22,6925.625,1,27,6925.625,0
2026-01-02 01:27:02-05:00,71,6925.5,45,6925.75,-75022.0,26,6925.625,1,27,6925.625,0
2026-01-02 01:27:03-05:00,142,6925.5,385,6925.75,-74892.0,-243,6925.625,1,27,6925.625,0
2026-01-02 01:27:04-05:00,64,6925.5,0,6925.75,-74892.0,64,6925.625,1,27,6925.625,0
2026-01-02 01:27:05-05:00,953,6925.5,460,6925.5,-75277.0,493,6925.5,1,27,6925.625,0
2026-01-02 01:27:06-05:00,254,6925.5,198,6925.75,-75247.0,56,6925.625,1,27,6925.625,0
2026-01-02 01:27:07-05:00,0,6925.5,0,6925.75,-75247.0,0,6925.625,1,27,6925.625,0
2026-01-02 01:27:08-05:00,0,6925.5,64,6925.75,-75247.0,-64,6925.625,1,27,6925.625,0
2026-01-02 01:27:09-05:00,0,6925.5,0,6925.75,-75247.0,0,6925.625,1,27,6925.625,0
2026-01-02 01:27:10-05:00,16,6925.5,0,6925.75,-75263.0,16,6925.625,1,27,6925.625,0
2026-01-02 01:27:11-05:00,283,6925.5,528,6925.75,-75156.0,-245,6925.625,1,27,6925.625,0
2026-01-02 01:27:12-05:00,0,6925.5,0,6925.75,-75156.0,0,6925.625,1,27,6925.625,0
2026-01-02 01:27:13-05:00,140,6925.5,165,6925.5,-75131.0,-25,6925.5,1,27,6925.625,0
2026-01-02 01:27:14-05:00,70,6924.5,305,6925.5,-75000.0,-235,6925.0,1,27,6925.625,0
2026-01-02 01:27:15-05:00,45,6925.25,112,6925.5,-75042.0,-67,6925.375,1,27,6925.625,0
2026-01-02 01:27:16-05:00,0,6925.25,20,6925.5,-75042.0,-20,6925.375,1,27,6925.625,0
2026-01-02 01:27:17-05:00,547,6925.5,362,6925.5,-75354.0,185,6925.5,1,27,6925.625,0
2026-01-02 01:27:18-05:00,0,6925.5,198,6925.75,-75288.0,-198,6925.625,1,27,6925.625,0
2026-01-02 01:27:19-05:00,153,6925.5,260,6925.75,-75358.0,-107,6925.625,1,27,6925.625,0
2026-01-02 01:27:20-05:00,0,6925.5,0,6925.75,-75358.0,0,6925.625,1,27,6925.625,0
2026-01-02 01:27:21-05:00,0,6925.5,0,6925.75,-75358.0,0,6925.625,1,27,6925.625,0
2026-01-02 01:27:22-05:00,0,6925.5,0,6925.75,-75358.0,0,6925.625,1,27,6925.625,0
2026-01-02 01:27:23-05:00,285,6925.5,528,6925.75,-75382.0,-243,6925.625,1,27,6925.75,0
2026-01-02 01:27:24-05:00,0,6925.5,0,6925.75,-75382.0,0,6925.625,1,27,6925.625,0
2026-01-02 01:27:25-05:00,60,6925.25,226,6925.75,-75425.0,-166,6925.5,1,27,6924.375,0
2026-01-02 01:27:26-05:00,0,6925.25,0,6925.75,-75425.0,0,6925.5,1,27,6925.625,0
2026-01-02 01:27:27-05:00,0,6925.25,423,6925.75,-75357.0,-423,6925.5,1,27,6925.625,0
2026-01-02 01:27:28-05:00,0,6925.25,429,6925.75,-75357.0,-429,6925.5,1,27,6925.625,0
2026-01-02 01:27:29-05:00,0,6925.25,141,6925.75,-75357.0,-141,6925.5,1,27,6925.625,0
2026-01-02 01:27:30-05:00,0,6925.25,0,6925.75,-75357.0,0,6925.5,1,27,6925.625,0
2026-01-02 01:27:31-05:00,0,6925.25,152,6926.0,-75205.0,-152,6925.625,1,27,6925.625,0
2026-01-02 01:27:32-05:00,0,6925.25,0,6926.0,-75205.0,0,6925.625,1,27,6925.625,0
2026-01-02 01:27:33-05:00,0,6925.25,74,6925.75,-75279.0,-74,6925.5,1,27,6924.375,0
2026-01-02 01:27:34-05:00,103,6924.25,0,6925.75,-75382.0,103,6925.0,1,27,6924.375,0
2026-01-02 01:27:35-05:00,0,6924.25,0,6925.75,-75382.0,0,6925.0,1,27,6924.375,0
2026-01-02 01:27:36-05:00,0,6924.25,310,6925.75,-75301.0,-310,6925.0,1,27,6925.625,0
2026-01-02 01:27:37-05:00,0,6924.25,0,6925.75,-75301.0,0,6925.0,1,27,6925.625,0
2026-01-02 01:27:38-05:00,0,6924.25,136,6926.25,-75295.0,-136,6925.25,1,27,6924.375,0
2026-01-02 01:27:39-05:00,0,6924.25,0,6926.25,-75295.0,0,6925.25,1,27,6924.375,0
2026-01-02 01:27:40-05:00,0,6924.25,147,6925.75,-75368.0,-147,6925.0,1,27,6924.375,0
2026-01-02 01:27:41-05:00,0,6924.25,0,6925.75,-75368.0,0,6925.0,1,27,6926.5,0
2026-01-02 01:27:42-05:00,862,6925.25,670,6925.75,-75512.0,192,6925.5,1,27,6925.375,0
2026-01-02 01:27:43-05:00,210,6925.5,355,6925.75,-75384.0,-145,6925.625,1,27,6925.375,0
2026-01-02 01:27:44-05:00,75,6925.5,223,6925.75,-75312.0,-148,6925.625,1,27,6925.25,0
2026-01-02 01:27:45-05:00,192,6925.5,208,6925.75,-75314.0,-16,6925.625,1,27,6925.375,0
2026-01-02 01:27:46-05:00,6,6925.5,0,6925.75,-75314.0,6,6925.625,1,27,6925.375,0
2026-01-02 01:27:47-05:00,0,6925.5,0,6925.75,-75314.0,0,6925.625,1,27,6925.375,0
2026-01-02 01:27:48-05:00,0,6925.5,0,6925.75,-75314.0,0,6925.625,1,27,6926.5,0
2026-01-02 01:27:49-05:00,31,6925.5,0,6925.75,-75314.0,31,6925.625,1,27,6925.375,0
2026-01-02 01:27:50-05:00,110,6925.5,0,6925.75,-75314.0,110,6925.625,1,27,6924.25,0
2026-01-02 01:27:51-05:00,192,6925.5,509,6925.75,-75102.0,-317,6925.625,1,27,6926.5,0
2026-01-02 01:27:52-05:00,0,6925.5,77,6925.75,-75025.0,-77,6925.625,1,27,6925.375,0
2026-01-02 01:27:53-05:00,0,6925.5,101,6925.5,-74926.0,-101,6925.5,1,27,6925.375,0
2026-01-02 01:27:54-05:00,141,6925.5,859,6925.5,-74747.0,-718,6925.5,1,27,6925.375,0
2026-01-02 01:27:55-05:00,0,6925.5,0,6925.5,-74747.0,0,6925.5,1,27,6925.375,0
2026-01-02 01:27:56-05:00,0,6925.5,0,6925.5,-74747.0,0,6925.5,1,27,6925.375,0
2026-01-02 01:27:57-05:00,0,6925.5,0,6925.5,-74747.0,0,6925.5,1,27,6925.375,0
2026-01-02 01:27:58-05:00,0,6925.5,0,6925.5,-74747.0,0,6925.5,1,27,6925.375,0
2026-01-02 01:27:59-05:00,333,6925.25,518,6925.5,-74552.0,-185,6925.375,1,27,6925.25,0
2026-01-02 01:28:00-05:00,176,6925.5,139,6925.75,-74626.0,37,6925.625,1,28,6925.125,0
2026-01-02 01:28:01-05:00,6,6925.5,0,6925.75,-74626.0,6,6925.625,1,28,6925.125,0
